Cost,RiskAdjustedCost,Frequency,Minor,Major,PCPID,PCPNPI,memberMonths,ServiceProviderID,InNetwork
146.04,759.70,2,Chiropractor,Specialist Visits,1760461115,1760461115,450,1235230947,0
93.26,85.26,1,Orthopaedic Surgery,Specialist Visits,1760461115,1760461115,450,1275723314,0
566.65,432.88,1,Orthopaedic Surgery,Specialist Visits,1760461115,1760461115,450,1346273687,0
129.86,44.54,1,Otolaryngology,Specialist Visits,1760461115,1760461115,450,1356332472,1
84.76,42.52,1,Chiropractor,Specialist Visits,1760461115,1760461115,450,1407866551,0
172.49,241.58,1,Otolaryngology,Specialist Visits,1760461115,1760461115,450,1417167826,1
73.02,490.88,1,Chiropractor,Specialist Visits,1760461115,1760461115,450,1467578864,0
82.42,52.74,1,Otolaryngology,Specialist Visits,1861597254,1861597254,1645,1164426011,0
30.00,42.02,1,Chiropractor,Specialist Visits,1861597254,1861597254,1645,1174545933,0
217.87,629.48,2,Orthopaedic Surgery,Specialist Visits,1740355981,1740355981,527,1730384314,1
84.78,25.67,1,Chiropractor,Specialist Visits,1740355981,1740355981,527,1932206182,0
84.78,51.81,1,Chiropractor,Specialist Visits,1740393222,1740393222,160,1154436301,0
84.78,51.81,1,Chiropractor,Specialist Visits,1740393222,1740393222,160,1265514228,0
209.52,7042.56,1,Dermatology,Specialist Visits,1740393222,1740393222,160,1285698936,1
84.78,1424.85,1,Chiropractor,Specialist Visits,1740393222,1740393222,160,1750308391,0
584.93,2808.73,1,Orthopaedic Surgery,Specialist Visits,1740393222,1740393222,160,1770541690,0
705.75,480.33,5,Orthopaedic Surgery,Specialist Visits,1770570426,1770570426,1467,1922049402,1
173.70,307.29,1,Otolaryngology,Specialist Visits,1770570426,1770570426,1467,1942278908,0
331.83,1357.73,2,Orthopaedic Surgery,Specialist Visits,1770570426,1770570426,1467,1952369894,1
163.09,365.46,1,Plastic Surgery,Specialist Visits,1770570426,1770570426,1467,1962460923,0
590.00,2325.37,4,Dermatology,Specialist Visits,1740393222,1740393222,160,1972550606,0
777.29,3432.88,4,Orthopaedic Surgery,Specialist Visits,1740397322,1740397322,561,1043294077,1
1553.53,9993.44,9,Otolaryngology,Specialist Visits,1740397322,1740397322,561,1104930007,1
72.70,152.73,1,Chiropractor,Specialist Visits,1740397322,1740397322,561,1215926589,0
81.62,2743.48,1,Orthopaedic Surgery,Specialist Visits,1740397322,1740397322,561,1346276524,0
163.09,5481.91,1,Dermatology,Specialist Visits,1740397322,1740397322,561,1477741031,1
92.29,282.01,1,Orthopaedic Surgery,Specialist Visits,1740397322,1740397322,561,1598874091,0
79.89,39.33,1,Otolaryngology,Specialist Visits,1861597254,1861597254,1645,1205031739,0
91.12,72.89,1,Orthopaedic Surgery,Specialist Visits,1861597254,1861597254,1645,1215926506,1
302.43,235.04,2,Orthopaedic Surgery,Specialist Visits,1861597254,1861597254,1645,1235197872,1
3665.78,4443.96,37,Orthopaedic Surgery,Specialist Visits,1861597254,1861597254,1645,1235245135,0
0.00,0.00,1,Chiropractor,Specialist Visits,1740397322,1740397322,561,1659479509,0
205.60,6910.79,1,Orthopaedic Surgery,Specialist Visits,1740397322,1740397322,561,1821198466,0
396.90,3001.71,2,Dermatology,Specialist Visits,1740397322,1740397322,561,1821251836,1
197.42,737.32,1,Plastic Surgery,Specialist Visits,1740446087,1740446087,609,1053300145,1
101.26,261.82,1,Orthopaedic Surgery,Specialist Visits,1770570426,1770570426,1467,1992775084,0
264.17,422.83,1,Orthopaedic Surgery,Specialist Visits,1770570426,1770570426,1467,1992882195,0
202.11,424.59,1,Podiatrist,Specialist Visits,1770619454,1770619454,497,1285666222,0
752.58,6710.81,7,Dermatology,Specialist Visits,1770619454,1770619454,497,1487811147,1
223.13,937.50,1,Orthopaedic Surgery,Specialist Visits,1760461115,1760461115,450,1568441095,1
209.52,242.85,1,Orthopaedic Surgery,Specialist Visits,1740446087,1740446087,609,1114117553,0
1368.99,1726.30,9,Dermatology,Specialist Visits,1740446087,1740446087,609,1154465540,1
522.22,2507.61,1,Orthopaedic Surgery,Specialist Visits,1740446087,1740446087,609,1164451597,0
203.13,341.39,1,Orthopaedic Surgery,Specialist Visits,1740446087,1740446087,609,1215991211,0
72.01,13.99,1,Chiropractor,Specialist Visits,1740446087,1740446087,609,1306178884,0
223.13,535.72,1,Dermatology,Specialist Visits,1740446087,1740446087,609,1316909005,1
260.64,93.21,2,Dermatology,Specialist Visits,1740446087,1740446087,609,1356325567,0
535.54,852.08,4,Dermatology,Specialist Visits,1861597254,1861597254,1645,1275545089,0
87.12,25.34,1,Orthopaedic Surgery,Specialist Visits,1861597254,1861597254,1645,1285806067,0
87.30,93.11,1,Podiatrist,Specialist Visits,1861597254,1861597254,1645,1336272699,0
123.85,264.18,2,Dermatology,Specialist Visits,1861597254,1861597254,1645,1346505120,0
159.38,56.99,1,Orthopaedic Surgery,Specialist Visits,1861597254,1861597254,1645,1356343032,1
72.78,30.20,1,Chiropractor,Specialist Visits,1760461115,1760461115,450,1750308391,0
30.00,11.33,1,Chiropractor,Specialist Visits,1760461115,1760461115,450,1922207711,0
0.00,0.00,1,Chiropractor,Specialist Visits,1760472062,1760472062,346,1093800674,0
84.23,566.24,1,Chiropractor,Specialist Visits,1740446087,1740446087,609,1407866882,0
203.71,311.24,1,Podiatrist,Specialist Visits,1740446087,1740446087,609,1427142322,0
338.01,256.27,2,Dermatology,Specialist Visits,1740446087,1740446087,609,1447201850,1
89.31,95.25,1,Orthopaedic Surgery,Specialist Visits,1740446087,1740446087,609,1457340911,0
84.78,237.47,1,Chiropractor,Specialist Visits,1740446087,1740446087,609,1477667624,0
743.87,1125.82,7,Otolaryngology,Specialist Visits,1861597254,1861597254,1645,1376575498,1
277.50,9327.55,1,Orthopaedic Surgery,Specialist Visits,1760472062,1760472062,346,1407837651,0
528.14,422.67,1,Otolaryngology,Specialist Visits,1760472062,1760472062,346,1487819785,0
191.07,1605.60,1,Orthopaedic Surgery,Specialist Visits,1760472062,1760472062,346,1629092754,0
468.86,1431.20,4,Orthopaedic Surgery,Specialist Visits,1760472062,1760472062,346,1710100854,1
113.42,224.26,1,Orthopaedic Surgery,Specialist Visits,1760472062,1760472062,346,1730384314,1
533.42,3122.66,3,Orthopaedic Surgery,Specialist Visits,1760472062,1760472062,346,1740355148,1
455.04,168.08,1,Podiatrist,Specialist Visits,1760472062,1760472062,346,1801829122,0
328.82,526.31,1,Orthopaedic Surgery,Specialist Visits,1760472062,1760472062,346,1932153020,0
73.02,490.88,1,Chiropractor,Specialist Visits,1760557185,1760557185,150,1194788604,0
339.32,64.79,3,Orthopaedic Surgery,Specialist Visits,1760557185,1760557185,150,1356397541,1
269.17,376.98,1,Otolaryngology,Specialist Visits,1740446087,1740446087,609,1669463782,0
580.16,7987.20,4,Otolaryngology,Specialist Visits,1740446087,1740446087,609,1831169127,1
165.36,191.66,1,Orthopaedic Surgery,Specialist Visits,1740446087,1740446087,609,1841283942,1
97.38,155.87,1,Orthopaedic Surgery,Specialist Visits,1740446087,1740446087,609,1861469280,0
172.49,199.93,1,Orthopaedic Surgery,Specialist Visits,1740446087,1740446087,609,1902828304,1
73.02,223.13,1,Chiropractor,Specialist Visits,1740446087,1740446087,609,1932232451,0
205.65,314.20,1,Dermatology,Specialist Visits,1740446087,1740446087,609,1932424264,1
193.41,175.71,2,Orthopaedic Surgery,Specialist Visits,1740446087,1740446087,609,1942293261,0
175.24,5890.31,1,Orthopaedic Surgery,Specialist Visits,1740446087,1740446087,609,1952398174,1
30.00,201.68,1,Chiropractor,Specialist Visits,1740446087,1740446087,609,1962618330,0
105.49,18.76,1,Plastic Surgery,Specialist Visits,1760557185,1760557185,150,1548488992,0
0.00,0.00,1,Orthopaedic Surgery,Specialist Visits,1760647812,1760647812,206,1063693489,0
305.07,437.97,2,Orthopaedic Surgery,Specialist Visits,1760647812,1760647812,206,1285806067,0
87.30,17.46,1,Podiatrist,Specialist Visits,1760647812,1760647812,206,1336272699,0
87.12,42.88,1,Dermatology,Specialist Visits,1760647812,1760647812,206,1346505120,0
84.08,48.91,1,Orthopaedic Surgery,Specialist Visits,1760647812,1760647812,206,1538183298,1
335.67,458.67,2,Podiatrist,Specialist Visits,1861597254,1861597254,1645,1467427484,0
0.00,0.00,1,Chiropractor,Specialist Visits,1861597254,1861597254,1645,1497883953,0
83.67,23.28,2,Podiatrist,Specialist Visits,1760647812,1760647812,206,1821075904,0
1344.33,3116.73,8,Dermatology,Specialist Visits,1770503831,1770503831,601,1003136771,1
60.00,201.68,1,Chiropractor,Specialist Visits,1770503831,1770503831,601,1043232242,0
283.63,504.95,4,Chiropractor,Specialist Visits,1861597254,1861597254,1645,1568630531,1
84.21,25.66,1,Otolaryngology,Specialist Visits,1861597254,1861597254,1645,1578567855,0
164.65,1106.87,1,Orthopaedic Surgery,Specialist Visits,1770503831,1770503831,601,1083670228,1
84.23,257.38,2,Chiropractor,Specialist Visits,1770503831,1770503831,601,1114281797,0
282.98,432.35,1,Orthopaedic Surgery,Specialist Visits,1770503831,1770503831,601,1154310381,0
453.27,1459.37,6,Chiropractor,Specialist Visits,1770503831,1770503831,601,1346232550,0
60.00,2016.77,1,Chiropractor,Specialist Visits,1770503831,1770503831,601,1366633349,0
91.79,26.70,1,Orthopaedic Surgery,Specialist Visits,1770503831,1770503831,601,1407978125,0
317.00,626.78,1,Dermatology,Specialist Visits,1770503831,1770503831,601,1447201850,1
72.78,67.95,1,Chiropractor,Specialist Visits,1770503831,1770503831,601,1477667624,0
1184.22,4225.27,6,Orthopaedic Surgery,Specialist Visits,1770503831,1770503831,601,1538183298,1
85.36,17.62,1,Dermatology,Specialist Visits,1770503831,1770503831,601,1558422584,1
102.35,86.01,1,Otolaryngology,Specialist Visits,1770503831,1770503831,601,1558688366,0
248.57,157.83,2,Otolaryngology,Specialist Visits,1770503831,1770503831,601,1679512107,1
330.72,1122.33,2,Otolaryngology,Specialist Visits,1770503831,1770503831,601,1710926803,1
251.30,571.35,2,Otolaryngology,Specialist Visits,1770503831,1770503831,601,1720040058,0
66.24,70.65,1,Otolaryngology,Specialist Visits,1770503831,1770503831,601,1720210800,0
168.93,494.75,2,Chiropractor,Specialist Visits,1770503831,1770503831,601,1720257975,0
30.00,336.13,1,Chiropractor,Specialist Visits,1770503831,1770503831,601,1720268360,0
317.00,226.70,1,Plastic Surgery,Specialist Visits,1770503831,1770503831,601,1760623417,1
88.69,35.47,1,Orthopaedic Surgery,Specialist Visits,1770503831,1770503831,601,1790913218,0
0.00,0.00,1,Otolaryngology,Specialist Visits,1861597254,1861597254,1645,1669492849,0
85.10,36.31,1,Orthopaedic Surgery,Specialist Visits,1861597254,1861597254,1645,1679536155,0
83.67,89.24,1,Dermatology,Specialist Visits,1861597254,1861597254,1645,1679597926,0
173.16,264.56,1,Plastic Surgery,Specialist Visits,1861597254,1861597254,1645,1679653430,0
88.69,11.35,1,Orthopaedic Surgery,Specialist Visits,1861597254,1861597254,1645,1699759415,0
80.00,13.47,1,Otolaryngology,Specialist Visits,1770619454,1770619454,497,1528285921,1
91.12,38.87,1,Dermatology,Specialist Visits,1770619454,1770619454,497,1548240039,0
93.26,85.26,1,Otolaryngology,Specialist Visits,1770619454,1770619454,497,1710986781,0
79.27,72.47,1,Dermatology,Specialist Visits,1770619454,1770619454,497,1801048921,0
165.36,926.37,1,Otolaryngology,Specialist Visits,1770619454,1770619454,497,1972602183,1
72.70,488.73,1,Chiropractor,Specialist Visits,1750328944,1750328944,217,1003973058,0
195.12,159.96,1,Otolaryngology,Specialist Visits,1750328944,1750328944,217,1023004330,0
91.12,34.30,1,Orthopaedic Surgery,Specialist Visits,1750328944,1750328944,217,1043410038,0
84.74,180.76,1,Orthopaedic Surgery,Specialist Visits,1750328944,1750328944,217,1164611687,1
89.95,33.86,1,Orthopaedic Surgery,Specialist Visits,1750328944,1750328944,217,1225019466,0
546.67,272.51,2,Orthopaedic Surgery,Specialist Visits,1750328944,1750328944,217,1235125469,0
393.74,1316.92,3,Otolaryngology,Specialist Visits,1770698664,1770698664,458,1174560841,0
125.33,263.29,1,Plastic Surgery,Specialist Visits,1770698664,1770698664,458,1174655914,0
90.40,82.64,1,Podiatrist,Specialist Visits,1770698664,1770698664,458,1518042217,0
259.71,207.85,1,Orthopaedic Surgery,Specialist Visits,1750328944,1750328944,217,1457318875,0
91.12,13.25,1,Otolaryngology,Specialist Visits,1750328944,1750328944,217,1497913826,1
35.18,75.04,1,Dermatology,Specialist Visits,1750328944,1750328944,217,1538191846,0
335.58,611.42,2,Otolaryngology,Specialist Visits,1750328944,1750328944,217,1679512107,1
473.57,302.02,3,Otolaryngology,Specialist Visits,1750328944,1750328944,217,1710145883,1
169.48,109.55,2,Otolaryngology,Specialist Visits,1750328944,1750328944,217,1710926803,1
72.70,42.13,1,Chiropractor,Specialist Visits,1750328944,1750328944,217,1720128127,0
156.50,143.07,1,Orthopaedic Surgery,Specialist Visits,1750328944,1750328944,217,1740253939,1
368.41,627.08,5,Chiropractor,Specialist Visits,1861597254,1861597254,1645,1750425674,1
84.70,355.88,1,Chiropractor,Specialist Visits,1861597254,1861597254,1645,1780615450,0
193.06,158.28,1,Orthopaedic Surgery,Specialist Visits,1750328944,1750328944,217,1851367858,0
91.39,13.60,1,Otolaryngology,Specialist Visits,1750328944,1750328944,217,1871564831,0
90.87,22.37,1,Orthopaedic Surgery,Specialist Visits,1750328944,1750328944,217,1942248232,0
73.02,79.17,1,Chiropractor,Specialist Visits,1750328944,1750328944,217,1952455438,0
73.02,70.13,2,Chiropractor,Specialist Visits,1750350708,1750350708,1034,1013249911,0
172.49,165.65,1,Dermatology,Specialist Visits,1770503831,1770503831,601,1932424264,1
172.49,579.79,1,Plastic Surgery,Specialist Visits,1770503831,1770503831,601,1962460923,0
200.62,518.72,1,Dermatology,Specialist Visits,1770520413,1770520413,289,1043269731,0
84.70,316.33,1,Chiropractor,Specialist Visits,1770520413,1770520413,289,1154380087,0
73.02,37.19,1,Chiropractor,Specialist Visits,1770520413,1770520413,289,1154400125,0
311.22,3486.99,1,Dermatology,Specialist Visits,1770520413,1770520413,289,1154465540,1
225.90,253.73,2,Otolaryngology,Specialist Visits,1770520413,1770520413,289,1235395500,1
194.07,203.85,1,Otolaryngology,Specialist Visits,1770520413,1770520413,289,1407835929,0
159.81,159.81,1,Dermatology,Specialist Visits,1770698664,1770698664,458,1831180504,0
430.61,3849.96,3,Otolaryngology,Specialist Visits,1770698664,1770698664,458,1972550101,0
507.00,1218.38,3,Dermatology,Specialist Visits,1750350708,1750350708,1034,1093762734,1
84.23,38.26,1,Chiropractor,Specialist Visits,1750350708,1750350708,1034,1114095304,0
81.59,34.81,1,Otolaryngology,Specialist Visits,1750350708,1750350708,1034,1134134422,1
116.23,106.26,1,Orthopaedic Surgery,Specialist Visits,1861597254,1861597254,1645,1811976871,0
85.18,54.51,1,Podiatrist,Specialist Visits,1861597254,1861597254,1645,1821075904,0
86.02,68.81,1,Podiatrist,Specialist Visits,1861597254,1861597254,1645,1902826738,0
113.42,635.39,1,Dermatology,Specialist Visits,1770520413,1770520413,289,1487811147,1
210.00,2352.90,1,Otolaryngology,Specialist Visits,1770520413,1770520413,289,1528285921,1
113.65,131.73,1,Dermatology,Specialist Visits,1770520413,1770520413,289,1801048921,0
26.00,22.41,1,Chiropractor,Specialist Visits,1770520413,1770520413,289,1841496858,0
118.30,172.89,1,Dermatology,Specialist Visits,1770520413,1770520413,289,1851656516,1
0.00,0.00,1,Otolaryngology,Specialist Visits,1770742116,1770742116,310,1205853272,0
195.12,113.08,1,Orthopaedic Surgery,Specialist Visits,1770742116,1770742116,310,1265434948,0
194.76,125.89,1,Dermatology,Specialist Visits,1770742116,1770742116,310,1417985565,1
165.36,1389.55,1,Dermatology,Specialist Visits,1770742116,1770742116,310,1558422584,1
247.67,90.49,1,Otolaryngology,Specialist Visits,1770742116,1770742116,310,1558553305,1
436.26,7572.83,2,Dermatology,Specialist Visits,1770742116,1770742116,310,1689608358,1
30.00,7.00,1,Chiropractor,Specialist Visits,1770742116,1770742116,310,1710994033,0
218.57,102.04,1,Dermatology,Specialist Visits,1750350708,1750350708,1034,1184851826,0
411.17,824.76,2,Orthopaedic Surgery,Specialist Visits,1770570426,1770570426,1467,1033173612,1
544.95,512.67,5,Dermatology,Specialist Visits,1861597254,1861597254,1645,1992700728,0
72.70,101.82,1,Chiropractor,Specialist Visits,1871581694,1871581694,581,1013920081,0
133.70,172.85,1,Orthopaedic Surgery,Specialist Visits,1871581694,1871581694,581,1184750820,0
6835.49,8341.87,42,Orthopaedic Surgery,Specialist Visits,1750350708,1750350708,1034,1275693186,1
888.95,837.88,6,Dermatology,Specialist Visits,1750350708,1750350708,1034,1295775732,1
80.18,11.15,1,Podiatrist,Specialist Visits,1750350708,1750350708,1034,1326023367,0
60.00,336.13,1,Chiropractor,Specialist Visits,1871581694,1871581694,581,1548323140,0
269.17,123.94,1,Orthopaedic Surgery,Specialist Visits,1871581694,1871581694,581,1639171101,0
241.41,516.73,3,Chiropractor,Specialist Visits,1871581694,1871581694,581,1639183338,0
125.33,324.05,1,Podiatrist,Specialist Visits,1750350708,1750350708,1034,1467427484,0
91.12,145.78,1,Podiatrist,Specialist Visits,1750350708,1750350708,1034,1558387423,0
60.00,31.03,1,Chiropractor,Specialist Visits,1750350708,1750350708,1034,1578627154,0
60.00,28.01,1,Chiropractor,Specialist Visits,1750350708,1750350708,1034,1619032372,0
263.57,1242.61,2,Otolaryngology,Specialist Visits,1871581694,1871581694,581,1710145883,1
91.12,19.44,1,Plastic Surgery,Specialist Visits,1871581694,1871581694,581,1730307588,0
395.49,231.00,2,Otolaryngology,Specialist Visits,1871581694,1871581694,581,1780652214,0
131.42,51.97,1,Dermatology,Specialist Visits,1871581694,1871581694,581,1992017230,0
72.70,71.87,1,Chiropractor,Specialist Visits,1750350708,1750350708,1034,1659762508,0
115.28,105.39,1,Orthopaedic Surgery,Specialist Visits,1750350708,1750350708,1034,1679502207,0
73.02,306.80,1,Chiropractor,Specialist Visits,1750350708,1750350708,1034,1720083660,0
147.35,41.62,1,Plastic Surgery,Specialist Visits,1750350708,1750350708,1034,1801867189,0
88.69,113.51,1,Orthopaedic Surgery,Specialist Visits,1750350708,1750350708,1034,1801950563,0
248.72,420.38,2,Otolaryngology,Specialist Visits,1750350708,1750350708,1034,1831114057,0
282.98,82.00,1,Orthopaedic Surgery,Specialist Visits,1750350708,1750350708,1034,1841292414,0
93.26,29.84,1,Dermatology,Specialist Visits,1750350708,1750350708,1034,1851371132,1
72.70,407.28,1,Otolaryngology,Specialist Visits,1750350708,1750350708,1034,1871658369,0
265.63,151.33,1,Dermatology,Specialist Visits,1750350708,1750350708,1034,1952405045,0
339.00,219.13,1,Orthopaedic Surgery,Specialist Visits,1770570426,1770570426,1467,1073522116,1
204.44,176.20,1,Otolaryngology,Specialist Visits,1770570426,1770570426,1467,1104930007,1
1989.90,2392.08,11,Otolaryngology,Specialist Visits,1770570426,1770570426,1467,1124020730,0
277.50,109.74,1,Orthopaedic Surgery,Specialist Visits,1871584813,1871584813,614,1154310381,0
86.92,50.57,1,Otolaryngology,Specialist Visits,1871584813,1871584813,614,1225219173,1
0.00,0.00,1,Chiropractor,Specialist Visits,1871584813,1871584813,614,1265581557,0
87.74,56.15,1,Dermatology,Specialist Visits,1871584813,1871584813,614,1386737195,0
